Date,Open,High,Low,Close,Adj Close,Volume
2019-12-17,54.099998,54.740002,53.930000,54.660000,52.825970,2665300
2019-12-18,54.360001,54.689999,53.540001,54.250000,52.429726,3659100
2019-12-19,54.430000,54.869999,54.060001,54.520000,52.690670,3356000
2019-12-20,55.049999,55.250000,54.020000,54.610001,52.777649,10476700
2019-12-23,54.490002,55.049999,54.220001,54.930000,53.086914,2678600
2019-12-24,55.000000,55.250000,54.650002,54.900002,53.057919,926200
2019-12-26,54.980000,55.230000,54.520000,55.220001,53.367180,1909600
2019-12-27,55.290001,55.549999,54.720001,54.830002,52.990273,1688500
2019-12-30,54.860001,55.049999,54.240002,54.340000,52.516708,1943300
2019-12-31,54.020000,54.779999,53.930000,54.730000,52.893620,2145700
2020-01-02,55.230000,55.540001,53.639999,53.750000,51.946507,5145200
2020-01-03,53.110001,53.599998,52.410000,52.419998,50.661133,5004300
2020-01-06,52.320000,52.880001,52.000000,52.209999,50.458176,4293100
2020-01-07,52.290001,53.064999,51.990002,52.189999,50.438847,5122800
2020-01-08,52.410000,53.169998,51.919998,52.730000,50.960728,3629700
2020-01-09,52.750000,53.070000,51.810001,52.189999,50.438847,2667800
2020-01-10,52.860001,52.869999,51.400002,51.500000,49.771999,3277300
2020-01-13,51.500000,52.400002,51.470001,52.349998,50.593479,2665500
2020-01-14,52.189999,52.970001,51.950001,52.240002,50.487171,3689800
2020-01-15,52.189999,52.650002,51.700001,52.270000,50.516167,2235400
2020-01-16,52.580002,52.869999,52.169998,52.480000,50.719116,3765600
2020-01-17,52.529999,53.360001,52.424999,53.340000,51.550262,3897500
2020-01-21,52.980000,53.150002,52.200001,52.599998,50.835091,4156000
2020-01-22,52.730000,52.799999,50.681999,50.869999,49.163136,5149600
2020-01-23,50.220001,50.750000,49.150002,50.250000,48.563942,5797600
2020-01-24,49.880001,50.270000,48.040001,48.490002,46.862999,5919300
2020-01-27,47.310001,47.580002,46.639999,47.180000,45.596951,4827000
2020-01-28,47.400002,47.720001,47.020000,47.160000,45.577621,5813800
2020-01-29,48.980000,49.950001,48.599998,49.669998,48.003399,6828000
2020-01-30,48.310001,48.980000,47.660000,48.470001,46.843670,5644800
2020-01-31,47.700001,47.865002,45.919998,46.070000,44.524197,7532200
2020-02-03,46.310001,46.970001,45.730000,46.740002,45.171715,6366300
2020-02-04,47.650002,48.380001,47.439999,48.049999,46.437759,5287000
2020-02-05,48.880001,49.740002,48.520000,49.610001,47.945419,5403200
2020-02-06,49.610001,49.660000,48.560001,49.200001,47.549175,5985200
2020-02-07,48.540001,48.540001,47.450001,48.029999,46.418430,3802100
2020-02-10,47.799999,48.720001,47.799999,48.189999,46.573059,2488300
2020-02-11,48.540001,50.009998,48.500000,48.790001,47.152931,3705400
2020-02-12,49.689999,50.369999,48.990002,49.380001,47.723137,2964200
2020-02-13,48.900002,48.990002,48.020000,48.299999,46.679371,3302600
2020-02-14,48.509998,48.939999,48.380001,48.630001,46.998302,3207000
2020-02-18,48.189999,48.520000,47.229000,47.740002,46.138161,3594300
2020-02-19,47.820000,48.290001,47.410000,47.560001,45.964203,5644900
2020-02-20,47.520000,48.810001,47.439999,48.759998,47.123936,4154200
2020-02-21,48.580002,48.770000,48.080002,48.299999,46.679371,3972800
2020-02-24,46.610001,47.040001,45.799999,46.240002,44.688496,5075900
2020-02-25,46.500000,46.535000,43.580002,43.950001,42.475327,5529300
2020-02-26,44.450001,44.880001,43.020000,43.049999,41.605526,6470700
2020-02-27,41.330002,41.459999,39.500000,39.549999,38.854748,10007700
2020-02-28,38.119999,40.490002,38.049999,40.410000,39.699631,10281600
2020-03-02,41.049999,41.419998,39.779999,41.419998,40.691872,7706700
2020-03-03,41.349998,42.743999,39.740002,40.560001,39.846992,6765300
2020-03-04,41.450001,41.970001,40.209999,41.910000,41.173260,4967000
2020-03-05,40.029999,40.630001,39.660000,40.099998,39.395077,5447400
2020-03-06,38.720001,39.689999,38.310001,38.970001,38.284943,6928400
2020-03-09,34.750000,34.939999,30.430000,30.530001,29.993311,15081500
2020-03-10,32.509998,33.330002,29.315001,31.400000,30.848017,12975400
2020-03-11,30.190001,30.330000,27.850000,27.990000,27.497961,12444100
2020-03-12,25.450001,26.389999,22.389999,23.670000,23.253902,18163300
2020-03-13,27.930000,28.010000,22.580000,25.690001,25.238394,17350800
2020-03-16,23.100000,25.430000,21.950001,22.000000,21.613260,12345400
2020-03-17,25.670000,27.600000,22.740000,26.600000,26.132397,19873300
2020-03-18,24.840000,28.290001,24.510000,26.440001,25.975210,16955900
2020-03-19,26.280001,31.350000,25.930000,28.120001,27.625677,13893400
2020-03-20,28.590000,29.690001,26.590000,27.440001,26.957630,12649100
2020-03-23,27.139999,28.430000,26.010000,26.580000,26.112747,11703100
2020-03-24,28.660000,29.959999,26.900000,28.469999,27.969522,12333600
2020-03-25,29.180000,32.424999,28.600000,30.379999,29.845947,10539200
2020-03-26,30.280001,31.299999,28.950001,29.680000,29.158253,14298600
2020-03-27,28.000000,29.261999,26.920000,28.559999,28.057941,9101400
2020-03-30,28.309999,29.389999,27.809999,28.650000,28.146358,6817000
2020-03-31,28.549999,30.080000,28.450001,29.240000,28.725988,7599900
2020-04-01,27.840000,28.270000,26.940001,27.040001,26.564663,10339900
2020-04-02,27.110001,29.840000,26.924999,28.030001,27.537258,10680300
2020-04-03,27.780001,28.570000,27.420000,27.969999,27.478313,8005100
2020-04-06,29.530001,30.980000,29.500000,30.540001,30.003136,8021100
2020-04-07,32.759998,35.070000,31.809999,32.330002,31.761671,15028000
2020-04-08,32.970001,34.939999,32.360001,34.790001,34.178425,7220700
2020-04-09,35.750000,37.740002,35.540001,36.560001,35.917309,9892300
2020-04-13,36.470001,36.900002,34.570000,35.230000,34.610687,7170600
2020-04-14,36.369999,37.139999,35.090000,35.369999,34.748226,7348800
2020-04-15,33.849998,33.849998,31.870001,32.230000,31.663425,7586700
2020-04-16,32.689999,32.689999,30.650000,31.629999,31.073973,6918500
2020-04-17,33.040001,34.060001,32.599998,33.419998,32.832504,6544100
2020-04-20,32.180000,32.830002,31.500000,31.530001,30.975733,7140700
2020-04-21,30.400000,31.160000,29.620001,30.879999,30.337156,7315100
2020-04-22,31.799999,32.025002,30.879999,31.840000,31.280283,5338100
2020-04-23,32.099998,33.330002,32.009998,32.560001,31.987627,7724700
2020-04-24,33.040001,33.349998,32.240002,33.119999,32.537781,4979100
2020-04-27,33.310001,34.744999,32.810001,34.439999,33.834576,4885900
2020-04-28,35.480000,36.189999,34.709999,35.869999,35.239437,5868600
2020-04-29,37.000000,38.090000,36.900002,37.470001,36.811314,6887300
2020-04-30,37.270000,37.349998,36.049999,36.689999,36.045021,10956500
2020-05-01,34.730000,35.090000,33.540001,33.930000,33.333542,8709300
2020-05-04,32.099998,33.139999,31.760000,33.060001,32.478836,6248300
2020-05-05,33.630001,34.549999,33.230000,33.369999,32.783386,5041600
2020-05-06,32.709999,33.375000,31.879999,31.959999,31.398172,4601500
2020-05-07,32.529999,33.799999,32.509998,32.849998,32.272526,5056200
2020-05-08,33.779999,34.369999,33.369999,34.330002,33.726513,4324500
2020-05-11,34.200001,34.240002,33.080002,33.900002,33.304070,4321000
2020-05-12,34.250000,35.410000,33.750000,33.790001,33.196003,5675400
2020-05-13,33.500000,33.563000,31.790001,32.349998,31.781315,5865200
2020-05-14,31.190001,33.549999,30.900000,33.509998,32.920925,6187900
2020-05-15,33.209999,33.980000,32.830002,33.560001,32.970047,4829200
2020-05-18,35.880001,38.009998,35.709999,36.740002,36.094147,8546600
2020-05-19,36.630001,36.680000,35.580002,35.639999,35.013481,4415500
2020-05-20,36.340000,37.000000,35.759998,36.180000,35.543991,5656200
2020-05-21,36.000000,36.759998,35.660000,35.820000,35.190315,3941800
2020-05-22,35.680000,36.180000,35.369999,36.119999,35.485043,3040600
2020-05-26,38.360001,38.950001,37.919998,38.790001,38.108109,6188600
2020-05-27,39.950001,40.665001,39.029999,39.820000,39.119999,6895200
2020-05-28,39.570000,39.689999,38.349998,38.709999,38.709999,5266800
2020-05-29,38.139999,38.990002,37.720001,38.599998,38.599998,5254700
2020-06-01,38.610001,39.009998,38.180000,38.610001,38.610001,3014400
2020-06-02,39.200001,41.230000,39.090000,40.599998,40.599998,6083400
2020-06-03,41.490002,42.299999,41.459999,41.630001,41.630001,5160600
2020-06-04,41.500000,42.759998,41.320000,42.709999,42.709999,3901500
2020-06-05,44.709999,45.730000,43.837002,43.970001,43.970001,7656600
2020-06-08,44.080002,45.930000,44.080002,45.900002,45.900002,5727300
2020-06-09,44.470001,44.820000,43.918999,44.410000,44.410000,5535400
2020-06-10,44.389999,44.500000,43.400002,43.580002,43.580002,4267700
2020-06-11,41.224998,42.040001,38.950001,39.259998,39.259998,9225100
2020-06-12,41.820000,41.915001,39.985001,41.230000,41.230000,5033800
2020-06-15,39.480000,42.450001,39.290001,41.980000,41.980000,5665300
2020-06-16,44.160000,44.500000,41.439999,42.250000,42.250000,5592400
2020-06-17,42.700001,42.796001,41.029999,41.169998,41.169998,3523600
2020-06-18,40.650002,41.990002,40.380001,41.580002,41.580002,4106800
2020-06-19,42.630001,43.000000,41.470001,41.650002,41.650002,7494400
2020-06-22,41.459999,42.130001,40.669998,41.740002,41.740002,3316000
